index,category,content
1587,财经,基金 销售 渠道 有话 本报记者 涂艳 渠道 商业银行 基金 公司 可谓 爱恨交加 源自 渠道 基金 销售 贡献 之切 爱之深 渠道 基金 行业 发展 添加 一份 不小 压力 基金 舆论 压力 各类 渠道 基金 行业 共荣 共生 合作 关系 渠道 有话要说 工行 金融 总经理 李卫平 支持 销售 渠道 多元化 希望 银行 垄断 基金 销售市场 销售 渠道 未来 基金 公司 深度 合作 探索 开放 心态 差异化 销售 服务 工行 基金 销售 网上银行 希望 公司 走些 弯路 利用网络 销售 渠道 渠道 建设 大型 基金 公司 牵头 多家 基金 公司 组建 过个 基金 网络 销售 平台 基金 行业 销售 平台 基金 销售 基金 投资 顾问 基金 售后服务 专业化 分工 固定 客户群 摆脱 基金 销售 依赖 银行 渠道 现状 银河证券 副总经理 齐亮 基金 产品 营业部 确实 担忧 客户 基金 还会 股票 客户 基金 客户资料 随之 营业部 基金 交易所 平台 证券公司 基金 公司 利益 共享 证券公司 客户 具备 特征 偏好 接受 波动性 较大 权益 产品 那种 风格特征 鲜明 权益 产品 目标 通道 服务 增值 服务 账户 营销 产品 营销 基金 公司 合作 基金 执行 董事 总经理 杨文斌 银行 券商 专业 销售 公司 彼此之间 市场 对手 关系 第三方 专业 销售 机构 差异化 路线 基金 直销 第三方 提供 多元化 产品 服务 相较 券商 专注 相较 银行 位于 专业 完好 竞争 格局 市场 提高 渠道 服务 有益 最终 受益 投资人 发表 评论 我要 评论 
1588,财经,城商行 闯关 亿元 剥离 华山 本报记者 张友 风险 评级 达标 资产 置换 真实有效 董事会 依法办事 这是 银监会 吉林 银行 重组 总体 这句 代表 两层 一是 剥离 资产 二是 重组 建立 比较完善 治理 结构 银监会 重组 城商行 时任 银监会 主席 唐双宁 中国 金融 市长 会上 城商行 资本 充足率 尚未 达标 年底 城商行 资本 充足率 力争 达标 城商行 重组 始于 杭州 商业银行 当地政府 剥离 亿元 不良资产 拉开 城商行 重组 大幕 银监会 监管 二部 主任 文龙 接受 采访 全国 共有 多家 城市 商业银行 多种 方式 不良资产 置换 剥离 累计 处置 不良资产 多亿元 城市 商业银行 地方 财政 间接 注资 累计 注资 亿元 包括 广州 商业银行 唐山 商业银行 超过 城市 商业银行 重组 涉及 不良资产 超过 亿元 剥离 城商行 不良资产 合计 亿元 去年 吉林 银行行长 国兴 广州 商业银行 董事长 建军 城商行 负责人 奔赴 重庆 参加 银监会 组织 城商行 重组 风险 处置 会议 交流 风险 处置 经验 教训 记者 依然 重组 城商行 调查 发现 地方 政府 依然 主导 因素 表现 主导 重组 二是 重组 商业银行 扮演 作用 重组 模式 地方 政府 选择 辖区 城商行 整体 重组 单个 重组 主流 地方 政府 资源 牌照 动机 监管部门 资源 发展 目标 城商行 风险 化解 不良资产 处置 工作 取得成效 资本 充足率 不良贷款 流动性 核心 监管 指标 明显改善 值得 关注 城商行 重组 核心 不良资产 处置 通用 模式 不良资产 剥离 银行 银行 政府 各方 消化 最终 消化 重组 成功 关键 万州 商业银行 重组 引入 信托公司 模式 监管 银行 推崇 这是 干净 重组 重庆 银行 董事长 张复 历史 原因 城商行 留下 不良资产 风险 处置 现金 方式 解决 土地 资产 注入 土地 置换 不良资产 资产 价格 波动 导致 资产 地方 政府 重组 银行 依然 处于 主导地位 再度 提款机 值得 思考 剥离 不良资产 解决 历史 关键 利用 重组 契机 引进 战略 投资者 改善 公司 治理 建立 新机制 杜绝 不良资产 再度 张复 政府 主导 不良资产 高企 资本 充足率 达标 城商行 发展 拦路虎 相关 报道 私募 瞄上 城商行 掘金 中小企业 贷款 市场 城商行 异地 扩张 空前 礼遇 城商行 外地 分行 徽商 银行 增资 亿股 股本 跃居 城商行 首位 信贷 投放 城商行 警觉 观望 辽宁 城商行 执行 央行 房贷 政策 四大 政策 力挺 城商行 专项 优惠政策 出台 提升 资本 充足率 城商行 发债 大军 城商行 基金 短期 难圆 深圳 商行 欲变 城商行 城商行 净利润 增长 齐超 城商行 不良 信贷 抬头 迹象 
1589,财经,油价 跌破 美元 冻伤 桂兰 市场 永远 一把 双刃剑 国际 原油价格 高企 灼伤 我国 航空业 化工业 上市公司 抱怨 油价 油价 期待 喜讯 经历 原油价格 飙升 原油价格 回落 低于 美元 价格比 原油价格 启动 美元 当初 日夜 盼望 好事 终于 现实 航空业 化工行业 日子 好转 程度 受困 油价 油价 伴随 经济 需求 萎缩 到来 国内 航空业 需求 萎缩 打击 国航 东航 石油价格 高点 油价 衍生品 合约 亏损 一塌糊涂 化工行业 原料 成本 下降 化工 产品价格 计算 利润 空间 变小 化工产品 需求 减少 化工行业 不好过 冬天 油价 油价 车速 非正常 飙高后 往前 急刹车 后果 可怕 业内人士 全球 金融危机 影响 未来 原油 需求 仍难 实质性 提升 油价 将会 持续 低迷 二级 市场 化工 板块 成本 受益 油价 持续 下跌 分析师 化工 产品价格 持续 下跌 油价 下跌 带来 成本 降低 抵消 全球 经济 转暖 排除 化工 板块 最先 向上 发力 行业 航空业 惨淡 等待 财政部 注资 上周 美国 原油 库存 连续 增加 增加 万桶 增幅 放大 迹象 原油 加工量 增长 汽油 产量 下降 取暖 需求 增加 周中 原油期货 价格 跌破 美元 周末 收盘 美元 单周 跌幅 国内 行业 油价 下跌 迎来 欢呼雀跃 发抖 等待 政府 救济 前段时间 市场 注资 南航 东航 传言 南方航空公司 终于 证实 说法 南航 发布公告 控股方 南航 集团 当日 收到 财政部 下发 通知 财政部 下达 南航 集团 中央 国有资本 经营 预算 亿元 国内 航空业 面临 高油价 伴随 油价 而来 航空 需求 锐减 国内 航空业 老大 国航 日子 难过 国航 经营 优势 此轮 油价 下跌 国航 遭遇 最惨 国航 月份 签订 油价 协议 自此 油价 掉头 向下 来到 美元 国航 判断 错误 其三 季报 协议 国航 浮亏 亿元 油价 下跌 浮亏 公告 浮亏 亿元 短短 一个月 时间 亏了 石油价格 相比 下跌 国航 浮亏 远远 结束 无独有偶 东航 发布公告 发布 公司 第三季度 报告 航油 价格 大幅 下跌 公司 航油 套期 保值 合约 测算 公允 价值 损失 亿元 人民币 国航 东航 被套 套住 东航 发布 停牌 公告 原因 东航 控股 股东 东航 集团 国家有关 部门 申请 国有资本 经营 预算 南方 航空 注资 东航 申请 落空 
1590,财经,减排 政策 炒作 渐近 尾声 广发 期货 发展 研究 中心 近期 期货 涨幅 较大 短短 半个 合约 涨幅 现货 涨幅 甚于 期货 地区 电石 价格 飙升 超过 本轮 行情 发动 原因 近期 节能 减排 政策 落实 电石 生产 打压 力度 很大 市场 减产 预期 浓厚 引发 上游 生产厂家 封盘 涨价 中间商 惜售 加剧 市场 炒作 气氛 国家 发改委 公布 资料 显示 十一五 单位 能耗 降低 全国 极少数 省市 达标 省市 超标 新兴 重化工业 内蒙古 新疆 宁夏 超标 近期 中央 督导 内蒙古 乌海 鄂尔多斯 电石 主产区 执行 限产 政策 相关 企业 配额制 管理 企业 生产 配额 只能 月初 电石 紧缺 河北 山东 无配套 电石 生产 设备 厂家 原料 短缺 被迫 关停 新疆 近期 新棉 上市 火车皮 紧张 电石 出疆 不畅 电石 紧张 局面 雪上加霜 预计 后期 供应 短缺 上游 企业 顺势 提高 出场 报价 电石 一体化 设备 特别 面临 节能 减排 压力 厂家 单位 毛利润 丰厚 高价 支撑 因素 国家 执行 政策 产业 长期 供求关系 面临 风险 政策 风险 节能 减排 政策 执行 力度 大小 时间跨度 长短 政策 频繁 变动 导致 市场 波动 我国 证券期货 史上 屡见不鲜 严厉 限产 政策 利益集团 过度 损害 政治 因素 发改委 政策 执行 情况 影响 政策 高额 利润 生产 企业 某种 激励 上有政策 下有对策 局面 重现 现货 市场 高价 进口量 激增 已有 传言 进口商 开拓 海外 供货渠道 预计 下旬 国内 市场 影响 消息 属实 市场 高价 松动 下游 制品 企业 价格 近期 拉涨 措手不及 制品 企业 年初 制定 购货 计划 多以 价格 重心 元为 前提 超过 现货价 企业 面临 亏损 近期 市场 有价无市 下游 采购 动作 企业 客户 修改 订单 预计 产业链 近期 高价 消化 一段时间 预计 价格 节后 面临 一段时间 调整 期货市场 大幅 上攻 阻力 重重 期现 贴水 接近 期货市场 意愿 特别 浓厚 推涨 因素 政策性 较强 持续性 值得 关注 价格 导致 产业链 供需 关系 扭曲 价格 现象 市场 力量 方式 修正 国内 金融市场 气氛 不佳 股市 商品 走势 乐观 未来 价格 坚挺 盘面 共振 影响 进一步 关注 
1591,财经,红潮 基金 最具 分红 潜力 东方 早报 理财 周报 研究员 梅聪 上周五 嘉实 基金 旗下 三只 基金 发布 分红 公告 本周 分红 基金 再添 七只 富国 基金 旗下 基金 汉盛 基金 汉兴 分红 华安 基金 旗下 上证 指数 基金 要发 红包 南方 广发 鹏华 基金 旗下 基金 相继 公布 分红 公告 周四 今年以来 已有 基金 陆续 发布 分红 公告 分红 基金 再度 市场 关注 焦点 多位 市场 人士 观察 分析 偏股 基金 受益 市场 反弹 债券 型基金 受益 债券市场 纷纷 不错 收益 基金 分红 主力 对此 多位 基金 分析师 建议 激进 投资者 关注 分红 能力 强且 业绩 次新股 稳健 投资者 长期 配置 债券 基金 分享 稳定 红利 收益 次新股 凸显 分红 能力 数据 统计 显示 共有 基金 分红 偏股 型基金 分红 分红 基金 总数 伴随 股市 市场 回暖 股指 逼近 年线 多只 偏股 型基金 纷纷 分红 队列 分红 基金 类型 前期 债券 型基金 近期 业绩 偏股 型基金 迫不及待 发出 分红 公告 偏股 基金 分红 踊跃 分析 人士 今年以来 股指 反弹 回暖 分红 基金 增多 现象 建议 关注 今年以来 业绩 分红 基金 而国金 证券 分析 指出 基金 偏股 基金 分红 主力 另据 统计数据 显示 近期 基金 分红 小高潮 偏股 基金 更是 身影 频现 分红 偏股 基金 只为 下半年 成立 基金 对此 多位 券商 基金 分析师 对此 做出 分析 市场 重挫 基金 业绩 受此 牵连 导致 基金 分红 能力 骤降 建仓 时机 分红 基金 中有 一半 去年 四季度 成立 操作 策略 得当 批次 基金 享受 市场 反弹 带来 恩惠 分红 数量 胜过 基金 分红 额度 表现出色 追溯到 去年 市场 回暖 迹象 下半年 成立 基金 业绩 表现 出众 从单 分红 基金 新世纪 优选 成长 分红 基金 表现 优异 一只 基金 今年以来 收益率 高达 金鹰 红利 价值 银华 领先 策略 涨幅 居前 收益率 统计数据 去年 下半年 成立 偏股 基金 大成 策略 回报 分红 额度 基金 份额 派发 偏股 型基金 分红 最多 一只 基金 参与 分红 偏股 型基金 投资 策略 国金 证券 二季度 市场 市场 短期 震荡 格局 选择 偏股 型基金 建议 稳健 策略 侧重 选股 能力 兼顾 红利 风格 基金 债券 基金 成分 大腕 债券 基金 基金 分红 主导 这是 上海 一家 券商 分析师 近期 基金 分红 这一 热点话题 概括 点评 今年以来 基金 分红 市场 率先 债券 基金 挑起 大梁 数据 显示 债券 基金 分红 个数 攀升 今年以来 分红 债券 型基金 已达 分红 基金 占据 分红 基金 数量 一半 分红 大户 市场 人士 指出 今年以来 债券市场 走势 疲软 收益 相比 债券 牛市 显得 债券 基金 收益 仅为 债券 基金 去年 丰厚 收益 债券 基金 基金 分红 主导 基金 产品 理财 周报 基金 研究员 观察 今年以来 债券 基金 分红 金额 不见 债券 基金 分红 额度 派发 融通 债券 易方达 增强 回报 分红 金额 每份 分红 分红 债券 基金 投资 策略 基金 研究 中心 债券 型基金 投资 策略 保守 投资者 关注 纯债 型基金 可转债 投资 银瑞信 信用 添利 华富 收益 增强 稳健 投资者 关注 分红 债基中 股票投资 能力 银河 银联 收益 一类 偏债 型基金 业内 专家 债券 型基金 阶段 分红 解读 基金 公司 撤离 债市 象征 阶段 走势 债券市场 收益率 偏低 债券 价格 已有 程度 透支 债市 大涨 可能性 微小 长期 投资者 稳健 配置 封基 分红 行情 有限 本周 富国 基金 旗下 基金 汉兴 基金 汉盛 发布公告 分红 周四 鹏华 基金 旗下 基金 公告 分红 方案 稍早 基金 裕阳 基金 安顺 发布 分红 公告 至此 分红 封基 数量 基金 研究 中心 统计 基金 同益 封基 分红 潜力 市场 人士 情况 封闭式 基金 再现 以往 分红 局面 可能性 实际上 市场 封基 分红 能力 早有 预期 分红 潜力 封闭式 基金 一季度 市场 上涨 行情 触发 分红 预期 展开 短期 交易 机会 封闭式 基金 市场 表现 沉寂 事实 验证 公告 几只 分红 封基 近期 市场 表现 处于 震荡 之中 招商 证券 王丹妮 指出 封基 分红 行情 有限 少部分 封闭式 基金 分红 可能性 分红 除权 折价率 衡量 分红 潜力 封闭式 基金 分红 除权 折价率 期限 分红 封闭式 基金 折价率 价格 分红 预期 独立 分红 行情 空间 有限 建议 投资者 短期 获利 了结 谨防 分配 方案 公告 价格 回落 基金 分红 预期 透支 建议 短期 回避 分红 封基 概念 理财 一周 独家 稿件 声明 独家 稿件 声明 注明 理财 一周 来源 作品 文字 图片 图表 媒体 转载 注明 来源 理财 一周 新闻热线 电子邮箱 品牌 热线 理财 一周 独家 稿件 声明 
1592,财经,日本 海域 发生 强震 世华 财讯 日本 发生 里氏 强震 震中 位于 宫城县 以东 太平洋 海域 震源 深度 公里 地震 引发 海啸 综合 媒体 报道 日本 气象厅 指出 日本 发生 里氏 地震 震中 位于 宫城县 以东 太平洋 海域 震源 深度 公里 地震 引发 楼房 大火 日本 岩手县 海港 汽车 漂浮 水面 东京 地区 震感 日本 气象厅 随即 日本 沿海地区 发布 最高级别 海啸 预警 夏威夷 太平洋 海啸 中心 俄罗斯 太平洋 沿岸 马里亚纳群岛 发布 海啸 警报 菲律宾 地震 机构 本国 东部 沿海 地震 发出 海啸 预警 第一波 海啸 侵袭 日本 太平洋 沿岸地区 日本 地震 发生 余震 孙海琴 编辑 发表 评论 我要 评论 
1593,财经,不惜 机构 量身 收益 基金 分级 债基 证券时报 记者 程俊琳 去年底 天弘 添利 分级 基金 分级 一日 售罄 示范 效应 多家 基金 公司 产品 布局 目光 转向 类产品 基金 公司 试图 寻找 合适 买家 推出 类似 分级 债券 基金 证券时报 记者 分级 债基 顺利 诞生 基金 公司 纷纷 走访 保险 机构 看准 机构 需求 设计 产品 分级 债基中 产品 风险 基金 公司 计划 洽谈 合适 买家 顺利 推出 分级 产品 上海 一家 基金 公司 内部 人士 透露 以天弘 分级 产品 为例 产品 预期 收益率 一年 定期存款 利率 适合 风险 偏好 银行 客户 发行 规模 较大 产品设计 匹配 销售 规模 发售 倍数 规模 提前 寻找 客户 基金 公司 前期 工作 银河证券 基金 研究 中心 总监 王群航 产品 杠杆 放大 效应 成立 上市 交易 风险 收益 产品 记者 基金 公司 机构 客户 需求 纷纷 需求 设计 产品 包括 收益率 大小 分配模式 确保 机构 投资者 青睐 天弘 上市 公告 显示 场内 份额 前十名 持有人 保险公司 券商 买家 基金 公司 若想 推出 产品 机构 谈妥 保证 产品 发售 分级 基金 成立 比例 拆分 天弘 添利 两级 发行 渠道 发行 公开 信息 显示 万家 富国 基金 公司 分级 债基 产品 获批 上报 多家 基金 公司 同类产品 设计 之中 客户 风险 偏好 分级 产品 有望 扩容 
1594,财经,麦当娜 招牌 胸罩 收藏 投资 热点 流行歌 天后 麦当娜 胸罩 吉他 之神 克莱 普顿 吉他 艺术 投资 基金 眼中 最新 投资 标的 伦敦 资本 资本 合伙 公司 明年 成立 史上 首批 投资 摇滚 流行 巨星 拥有 物品 基金 台湾 联合 新闻网 报道 拍卖 公司 总经理 欧文 拥有 庞大 纪念品 收藏 珍藏品 十年 增值 三倍 成立 基金 民众 摇滚 流行 市场 歌迷 参与 投资 价值 艺术品 美酒 钻石 拍卖商 股市 步入 空头 经济 停滞 银行业 裁员 促使 投资人 找寻 另类 市场 金融业 认列 亏损 资产 减值 超过 亿美元 拖累 世界 指数 重挫 艺术 投资 基金 投资人 买卖 艺术品 投资人 分享 投资 获利 收取 固定 管理费 欧文 稀有 珍品 需求 强劲 中阶 市场 情况 险峻 资本 公司 有意 收集 原本 麦当娜 艺人 投资 珍品 宣称 投资 组合 规模 全球 第一 资本 合伙 公司 吉他 基金 投资 珍稀 古董 吉他 刚过 生日 麦当娜 已出 流行歌 始终 屹立不摇 英国 唱片 藏家 杂志 公布 百大 值得 珍藏 歌后 排行榜 娜姐 名列第一 资本 创办人 崔维迪 麦当娜 最佳 投资 成功 流行 女歌手 歌迷 财力 未来 十年 高峰 资本 号称 拥有 麦当娜 物品 包括 代表作 拜金 女郎 服装 金色 流苏 马甲 集团 估价 收藏 增值 娜姐 金发 雄心 演唱会 时尚 鬼才 提耶 设计 黑色 尖头 胸罩 伦敦 佳士得 拍出 万英镑 万美元 预期 价格 三倍 交易商 近几年 名人 吉他 成交价 可观 摇滚 蓝调 巨星 克莱 普顿弹 一把 吉他 佳士得 拍卖会 卖出 万美元 
1595,财经,收藏 宫廷 收藏 免假 书画 鉴定 专家 杨臣 故宫博物院 工作 一呆 专研 中国 书画 谦称 书画 鉴定 精通 杨臣 收藏者 古代 文化 修养 投资者 造假 疯狂 年代 谨慎 一行 太深 宫廷 收藏 免假 故宫博物院 多年 书画 门类 扎根 上古 书画 画过 一行 精通 年届 七旬 故宫博物院 书画 鉴定 专家 杨臣 教授 说道 文物 收藏 领域 打包票 收藏 假货 浙江 有人 写过 近现代 书画 鉴定 一行 很深 学会 游泳 一两口 杨臣 形象 揭示 文物 一行 精深 鱼龙混杂 程度 是从 文物 经纪 机构 是从 收藏家 手里 保真 明代 收藏家 项元 堪称 经验 藏品 走眼 清朝 宫廷 收藏 文物 杨臣 碰到 狂热 收藏者 投资者 书画 艺术家 作品 体系 仓促 下水 满屋子 藏品 倾家荡产 老婆 文物 市场 负责 掌眼 文物 经纪 忽悠 类人 文物 造假 历史 伴随 文物 成长 杨臣 魏晋 时期 文物 造假 没断 明代 中晚期 中国 商业 社会 商业 特别 发达 造假 特别 旺盛 近年 深圳 拍卖会 多件 近现代 挑出 全是 徐悲鸿 张大千 傅抱石 李可染 级别 画家 作品 全是 两三年 古代 东西 越古 材料 不到 宋元 明代 空白 市场 中来 拍卖行 旧纸 高科技 时代 高科技 作假 鉴定 金石 印章 红外线 细节 南唐 李后主 印章 红外线 鉴定 真假 高科技 解决 鉴定 专家 肉眼 经验 阅历 积累 收藏 投资 功课 收藏 一种 文化 中国 书画 特有 艺术 形式 不同于 西方 艺术 书法 线条美 中国书画 近些年 吸收 外来 表现手法 笔墨 讲究 外国人 不太能 理解 中国书画 独特 美好 文化 杨臣 投资者 获利 目的 收藏 中国 古文化 有志于 收藏 人士 更是 做好 功课 中国 书画 发展 历程 包括 历代 书画家 作品 体系 盲目 状态 专家 鉴别 书画 真伪 地看 真品 画家 年龄段 作品 风格 迥异 东西 名家 伪作 著录 董其昌 画家 学生 代笔 面貌 明代 沈周 文征明 仿制 作假 苏州 作坊 文征明 性格 随和 有人 模仿 作品 不在意 地说 本来 比我强 几天 还给 作者 盖章 题跋 原作者 同意 代笔 清代 金农 梅花 竹子 佛像 著称 好多 罗聘 代笔 罗聘 如见 金农 说法 金农 托罗 代笔 罗聘 作画 金农 题署 金农 画全 罗聘 之手 误传 罗聘 仿画 精彩 艺术 水准 中华文化 世界 赝品 可悲 常年 浸淫 故宫博物院 库房 研究室 收藏 市场 情况 收藏 体系 现状 杨臣 感慨 拍卖 市场 火爆 文物 价格 抬升 很快 情况 大部分 收藏 买不起 文物 杨臣 感慨 好多 拍卖会 现场 收藏 行家 后排 手头 东西 收藏者 变卖 藏品 市场 真品 越来越少 造假者 饭碗 杨臣 调侃 中华 传统 艺术 世界 东西 可悲 现状 黄胄 夫人 控诉 市场 黄胄 伪作 太多 但欲诉 无门 法律 服务 上诉 专家 庭审 一两个 资格 鉴定证书 鉴定 专家 意见 统一 杨臣 中国 古代 文化 普及 传承 文物 收藏 体系 规整 多一点 严肃 平台 文物 知识 多些 普及教育 机会 本报 主办 国际 文物 博览会 展示 平台 参与 交易 发扬 文化 传统 操作 一是 保证 文物 二是 追求 高端化 操作 
1596,财经,银信 合作 新规 出鞘 银行 理财产品 或现 创新 见习 记者 王媛 编辑 金苹苹 日前 下发 中国 银监会 规范 银信 理财 合作 业务 事项 通知 银行 理财 市场 带来 一场 不小 变革 业内人士 分析 新规 出台 助力 债市 上涨 商业银行 调整 理财产品 结构 加大 银行 理财产品 新品 研发 银行 理财 产品线 新规 激发 产品开发 银信 合作 产品 固定 收益 理财产品 商业银行 理财产品 主打 业内人士 分析 银信 合作 业务 规范 中资 商业银行 理财产品 线或 并会 侧面 推动 固定 收益 理财产品 创新 工商银行 上海 分行 理财师 李吉对 记者 银信 合作 业务 规范 银信 合作 产品 肯定 激发 创新 产品 兴业银行 南京 分行 理财师 许剑鸣 以往 大头 信托 理财产品 空间 有限 担心 银行 理财产品 数量 大为 减少 银行 眼下 研究 开发新 产品 固定 收益 理财 产品 开发 方向 李吉 未来 商业银行 或会 开发新 品种 质押 回购 杠杆 操作 套期 保值 套利 交易 股指 期货 套利 产品 纳入 产品 投资 标的 之中 李吉 指出 国内 银行 此类 产品 研发 银信 合作 业务 规范 涉及 投资 标的 未来 排除 开发 风险 层级 理财产品 高风险 伴随 收益 创新型 固定 收益 理财产品 未来 信托 理财产品 收益率 产品 风险 加大 质押 回购 杠杆 交易 为例 风险 市场 利率 上涨 债券市场 评级 高风险 企业债 纳入 投资 标的 提高 收益率 风险 增强 短期 产品 需求 加大 银行 相关 产品 开发 早有 短期 由银信 合作 新规 带来 市场 影响 一年期 以内 产品 需求 未来 加大 李吉 指出 银信 合作 产品 大部分 以内 产品 商业银行 客户 短期投资 需求 未来 市场 年期 产品 有长 项目 分割 产品 用益 信托 统计 上半年 银信 理财产品 发行量 万亿元 产品 平均 期限 年初 天下 月份 银行 理财师 指出 银信 合作 新规 出台 影响 理财产品 整体 收益率 下降 近年 房地产 项目 收益率 此前 银信 合作 产品 地产 融资 信托 计划 标的 这部分 比例 缩小 银行 发行 产品 平均 收益率 影响 转表内 涉及 计提 拨备 产品 数量 将会 大为 减少 这位 理财师 介绍 今年以来 类产品 年化 收益率 值得注意 银信 合作 业务 规范 券商 固定 收益 理财产品 追捧 大型 券商 固定 收益 人士 记者 券商 近期 发行 一只 年化 收益率 固定 收益 理财产品 发行 火爆 半年 赎回 没人要 信托 机构 购买 指出 市场 长期 企业债 收益率 投资 标的 债券 可转债 股市 挂钩 产品 未来 更受 追捧 
1597,财经,罗杰斯 受聘 大商所 高级顾问 胡刘继 国际 投资 大师 罗杰斯 昨日 大连商品交易所 下称 大商所 大连 大商所 聘任 吉姆 罗杰斯 高级顾问 授予 仪式 商品 投资 报告会 聘请 国际 投资 大师 金融学 教授 吉姆 罗杰斯 大商所 高级顾问 主题 眼中 今日 世界 商品 期货 投资 报告会 罗杰斯 重申 看涨 大宗 商品 特别 农产品 观点 全球 经济 发展 消费水平 提高 农产品 值得 投资 商品 罗杰斯 索罗斯 巴菲特 齐名 国际 三大 投资 大师 投资 奥地利 巴西 新加坡 中国 国家 巨大成功 已有 评论 我要 评论 
1598,财经,加息 忧虑 升温 振荡 调整 文华 财经 编辑 刘小雷 昨晚 期铜 创下 纪录 新高 回落 收涨 市场 实物 供应 紧俏 忧虑 升温 美国政府 延长 减税 协议 提振 伦铜 早盘 大幅 升至 纪录 新高 美元 高位 获利 了结 中国 加息 忧虑 打压 铜价 高位 回落 三月 期铜 场外 报收 美元 美元 当日 库存 减少 现货 三月 期铜 升水 收窄 美元 供应 紧张 技术 伦铜 创下 新高 大幅 回落 未能 站稳 之上 留下 较长 上影线 预示 快速 冲高后 上方 阻力 短线 会回 调整 市场 注意力 转向 关注 供应 面上 而伦铜 库存 持续 下降 明年 供应 缺口 铜市 提供 长期 支撑 后市 铜价 看好 短线 回调 有望 振荡 走高 今日 开低 收盘 下跌 国内 加息 预期 升温 美元 走强 打压 主力 合约 跳空 低开 盘中 大部分 时间 窄幅 振荡 尾市 跳水 低位 报收 收盘 比上 收盘价 今日 交投 活跃 成交量 放大 万手 总持仓 增加 手至 供应 金属 实物 支持 产品 计划 获批 金属 价格 支撑 推出 首只 工业 金属 支持 上市 交易 商品 产品 市场 年底 交易 产品 推出 导致 市场供应 减少 万吨 导致 供应 进一步 紧俏 明年 早期 消费 补充 库存 明年 铜市 供需 缺口 进一步 分析师 预计 全球 市料 供需 缺口 万吨 供应 紧俏 市场 关注 推动 铜价 涨升 动力 支持 未来 铜价 看好 预计 伦铜 易涨 伦铜 创下 纪录 新高 国内 仍停留 之下 内外 价差 进一步 国内 宏观调控 政策 压制 中国 月份 经济 数据 公布 市场 加息 预期 再度 升温 令人 受压 市场 观望 气氛 加重 无力 短期 美国政府 减税 措施 美元 走势 支撑 排除 美元 反弹 会令 铜价 受压 近日 铜价 振荡 调整 可能性 较大 供应 紧张 支持 铜价 下调 空间 有限 中长期 走势 看好 外强 内弱 格局 操作 观望 回调 低位 介入 孙结群 
1599,财经,私募 年内 业绩 收益 证券时报 记者 程俊琳 本报讯 距离 时间 私募 基金 业绩 榜单 放榜 私募 基金 产品 收益 超过 业绩 大幅 战胜 公募 基金 基金 统计 显示 共有 私募 基金 超过 收益 私募 基金 指数 值得注意 罗伟广 管理 价值 收益 榜首 石波 管理 尚雅 唐雪来 管理 价值 收益 名列 第二第三 同期 公募 基金 前三名 数据 显示 华夏 大盘 精选 收益 新华 优选 成长 银华 价值 优选 上涨 如此一来 私募 三甲 战胜 公募 三强 童第轶 管理 宏利 龙赢 石波 掌管 尚雅 为民 管理 龙鼎 李艾峻 开宝 产品 收益 超过 华夏 大盘 基金 强势 市场 激进 私募 基金 成绩 概率 较大 激进 风格 独立 市场 选股 理念 带来 超额 收益 业绩 锦上添花 已有 评论 我要 评论 证券时报 记者 程俊琳 本报讯 距离 时间 私募 基金 业绩 榜单 放榜 私募 基金 产品 收益 超过 业绩 大幅 战胜 公募 基金 基金 统计 显示 共有 私募 基金 超过 收益 私募 基金 指数 值得注意 罗伟广 管理 价值 收益 榜首 石波 管理 尚雅 唐雪来 管理 价值 收益 名列 第二第三 同期 公募 基金 前三名 数据 显示 华夏 大盘 精选 收益 新华 优选 成长 银华 价值 优选 上涨 如此一来 私募 三甲 战胜 公募 三强 童第轶 管理 宏利 龙赢 石波 掌管 尚雅 为民 管理 龙鼎 李艾峻 开宝 产品 收益 超过 华夏 大盘 基金 强势 市场 激进 私募 基金 成绩 概率 较大 激进 风格 独立 市场 选股 理念 带来 超额 收益 业绩 锦上添花 已有 评论 我要 评论 
1600,财经,基金 发行 难踏 市场 节拍 好发 不好 好赚 不好 基金 发行 很难 市场 节拍 今年以来 基金 发行 市场 热闹 景象 每周 十几只 基金 同台 亮相 市场 却是 一派 低调 走势 年初 上证综指 已跌 余点 数据 显示 近期 银行 券商 渠道 销售 基金 多达 多只 基金 一周 刚刚 发行 周期 周四 易方达 上证 小盘 联接 基金 南方 策略 优化 基金 双双 结束 募集 周五 诺安 小盘 基金 启动 新一轮 发行 攻势 月份 已有 基金 陆续 成立 基金 累计 募集 规模 亿元 平均 基金 募集 资金 亿元 基金 募集 规模 亿元 基金 多达 首发 规模 不到 亿元 基金 不好 发并 意味着 将来 赚钱 数据 显示 去年 净值 增长 偏股 型基金 基金 下半年 成立 基金 把握 行情 建仓 时机 净值 增长率 基金 首发 规模 很小 基金 首发 规模 亿元 基金 首发 规模 超过 亿元 分析 人士 基金 发行 好发 不好 好赚 不好 规律 这是 市场 追涨杀跌 惯性 所致 市场 上涨 基金 申购 如潮 股指 到达 高位 短期内 大幅 上扬 空间 有限 基金 很难 入市 赚钱 市场 表现 不佳时 基金 申购 兴趣 会降 低点 反弹 机会 更大 获利 空间 精明 投资者 反向 操作 市场 低迷 潜伏 基金 提前 布局 新一波 行情 晨报 记者 王洁 
